[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Field(Oe),source(A),R(V),R(ohm)
3756104254.831000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104254.931000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104255.151000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104255.335000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104255.436000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104255.537000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104255.683000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104255.802000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104256.014000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104256.131000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104256.370000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104256.556000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104256.657000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104256.820000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104256.932000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104257.060000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104257.233000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104257.429000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104257.601000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104257.760000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104257.861000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104258.007000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104258.108000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104258.208000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104258.309000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104258.566000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104258.743000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104258.864000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104259.008000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104259.109000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104259.243000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104259.426000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104259.558000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104259.754000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104259.874000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104260.090000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104260.313000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104260.423000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104260.582000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104260.711000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104260.890000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104261.003000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104261.180000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104261.316000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104261.444000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104261.544000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104261.658000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104261.859000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104262.017000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104262.144000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104262.254000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104262.417000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104262.533000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104262.743000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104262.864000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104262.999000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104263.129000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104263.324000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104263.438000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104263.614000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104263.754000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104263.911000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104264.037000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104264.234000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104264.336000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104264.503000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104264.657000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104264.848000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104264.973000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104265.209000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104265.353000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104265.454000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104265.649000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104265.750000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104265.878000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104265.983000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104266.101000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104266.201000,295.000200,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104266.333000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104266.434000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104266.594000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104266.695000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104266.808000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.014000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.176000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.277000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.414000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.515000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.616000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.762000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.863000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104267.967000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104268.155000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104268.256000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104268.399000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104268.500000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104268.601000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104268.738000,294.999500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104268.899000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104269.065000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104269.166000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104269.379000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104269.501000,295.001300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104269.698000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104269.909000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104270.046000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104270.183000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104270.284000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104270.424000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104270.612000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104270.773000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104270.874000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104271.008000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104271.169000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104271.270000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104271.498000,294.998700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104271.636000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104271.737000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104271.844000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104272.005000,295.001000,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104272.139000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104272.248000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104272.416000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104272.517000,295.001900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104272.659000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104272.771000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104272.925000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104273.026000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104273.127000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104273.368000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104273.539000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104273.640000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104273.820000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104273.921000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104274.022000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104274.151000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104274.269000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104274.390000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104274.547000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104274.700000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104274.882000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104275.062000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104275.181000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104275.291000,295.001600,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104275.483000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104275.683000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104275.792000,294.999800,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104275.939000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104276.056000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104276.202000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104276.337000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104276.517000,295.002500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104276.690000,295.002500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104276.806000,295.002500,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104276.941000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104277.140000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104277.282000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104277.383000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104277.621000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104277.763000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104277.867000,295.000400,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104277.968000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104278.166000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104278.267000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104278.423000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104278.548000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104278.709000,295.000700,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104278.810000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104278.956000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104279.057000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104279.183000,294.998900,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104279.344000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104279.445000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104279.632000,294.999300,Stable,-0.070000,StablePersistent,PurgedAndSealed
3756104279.761000,0.000000,Stable,0.000000,StablePersistent,PurgedAndSealed
3756104279.862000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104279.963000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.063000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.164000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.265000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.366000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.467000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.568000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.668000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.769000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.870000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104280.971000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.072000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.173000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.274000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.375000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.476000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.576000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.677000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.778000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.879000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104281.980000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.081000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.181000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.282000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.383000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.484000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.585000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.686000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.787000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.888000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104282.989000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.089000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.190000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.291000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.392000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.493000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.594000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.695000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.796000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.897000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104283.997000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.098000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.199000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.300000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.401000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.502000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.602000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.703000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.804000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104284.905000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.006000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.107000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.208000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.309000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.410000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.510000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.611000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.712000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.813000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104285.914000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.015000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.116000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.217000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.318000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.418000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.519000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.620000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.721000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.822000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104286.923000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.024000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.125000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.226000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.326000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.427000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.528000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.629000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.730000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.831000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104287.931000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.032000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.133000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.234000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.335000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.436000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.537000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.638000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.739000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.839000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104288.940000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.041000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.142000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.243000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.344000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.445000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.546000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.647000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.747000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.848000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104289.949000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.050000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.151000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.252000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.352000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.453000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.554000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.655000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.756000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.857000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104290.958000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.059000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.160000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.260000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.361000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.462000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.563000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.664000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.765000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.866000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104291.967000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.068000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.168000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.269000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.370000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.471000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.572000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.673000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.774000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.875000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104292.976000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.076000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.177000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.278000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.379000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.480000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.581000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.681000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.782000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.883000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104293.984000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.085000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.186000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.287000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.388000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.489000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
3756104294.589000,0.000000,TemperatureUnknown,0.000000,MagnetUnknown,ChamberUnknown
